X,Y,FID,LICENSEE,CALLSIGN,LOCNUM,LAT_DMS,LATDIR,LON_DMS,LONDIR,LOCADD,LOCCITY,LOCCOUNTY,LOCSTATE,NEPA,QZONE,TOWREG,SUPSTRUC,ALLSTRUC,STRUCTYPE,LIC_ID
-108.240810398481059,35.467505610595467,2738,"MILLENNIUM MEDIA, INC.",KPG910,1,"35,28,3",N,"108,14,27",W,POWELL MOUNTAIN,THOREAU,MCKINLEY,NM,N, , ,58,58, ,1119723
-107.810610541743074,37.938305982135425,2739,"SAN MIGUEL EDUCATIONAL FUND, INC.",KC62814,1,"37,56,18",N,"107,48,38",W, ,TELLURIDE,SAN MIGUEL,CO,N, , ,0,0, ,1105818
-106.480309750494555,31.792805138946047,2740,TICHENOR LICENSE CORPORATION,KPM316,1,"31,47,34",N,"106,28,49",W,"FRANKLIN MTN., S. SLOPE COMANCHE PEAK",EL PASO,EL PASO,TX,N, , ,2,2, ,1121792
-106.480309750494555,31.792805138946047,2741,TICHENOR LICENSE CORPORATION,KPG932,1,"31,47,34",N,"106,28,49",W,COMANCHE PK.,EL PASO,EL PASO,TX,N, , ,3,3, ,1119743
-108.511411811106129,45.770806863645866,2742,"MINI ME MEDIA, LLC",WPNW411,1,"45,46,15",N,"108,30,41",W, , ,YELLOWSTONE,MT, , , ,0,0, ,1145869
-98.858609827981127,48.110807977006573,2743,"DOUBLE Z BROADCASTING, INC.",KGU969,1,"48,6,39",N,"98,51,31",W, ,DEVILS LAKE,RAMSEY,ND,N, , ,0,0, ,1108835
-97.608908203051115,38.812506757381009,2744,"EAGLE COMMUNICATIONS, INC.",KXF951,1,"38,48,45",N,"97,36,32",W, ,SALINA, , , , , ,0,0, ,1125600
-100.046908247317731,31.367005336726951,2745,"TOWNSQUARE MEDIA SAN ANGELO LICENSE, LLC",KPG955,1,"31,22,1",N,"100,2,49",W,3.3 MI SE,EOLA,CONCHO,TX,N, , ,457,457, ,1119763
-98.081707605121835,27.777804706122357,2746,"CLARO COMMUNICATIONS, LTD",KB55001,1,"27,46,40",N,"98,4,54",W, , , , , , , ,0,0, ,1103627
-100.905308355995771,29.429504942199401,2747,"FORUM BROADCASTING, INC.",KPG963,1,"29,25,46",N,"100,54,19",W,HWY 277 & 90,DEL RIO,VAL VERDE,TX,N, , ,66,66, ,1119765
-97.608908203051115,38.812506757381009,2748,"EAGLE COMMUNICATIONS, INC.",KXF951,2,"38,48,45",N,"97,36,32",W, ,SALINA, , ,N, , ,0,0, ,1125600
-107.536911582503478,45.745306949456214,2749,"KTVQ COMMUNICATIONS, INC.",WPOX658,1,"45,44,43",N,"107,32,13",W,6.4 KM E,HARDIN,BIG HORN,MT,N, ,1062459,19,19,TOWER,1145875
-101.923108824112887,33.463305627752554,2750,"TOWNSQUARE MEDIA LUBBOCK LICENSE, LLC",KGZ655,1,"33,27,48",N,"101,55,23",W,1585 SLIDE RD,LUBBOCK, , ,N, , ,24,24, ,1108864
-99.788308960989696,40.69720691226923,2751,NEBRASKA RURAL RADIO ASSOCIATION,KPG966,1,"40,41,50",N,"99,47,18",W,"6.4 MI S.,",LEXINGTON,GOSPER,NE,N, , ,98,98, ,1119768
-110.898610700723225,32.222505003203366,2752,CAPSTAR TX LLC,KC62834,1,"32,13,21",N,"110,53,55",W, ,TUCSON,PIMA,AZ, , , ,0,0, ,1105827
-100.736410093650875,46.80940766233379,2753,"CC LICENSES, LLC",KB55079,1,"46,48,34",N,"100,44,11",W, , ,BURLEIGH,ND, , , ,0,0, ,1103666
-104.546111461474709,48.767507540040974,2754,RADIO INTERNATIONAL KATQ BROADCAST ASSOCIATION,KPM436,1,"48,46,3",N,"104,32,46",W,3/4 MI SE OF CITY CENTER,PLENTYWOOD,SHERIDAN,MT,N, , ,0,0, ,1121869
-101.838608932056559,35.207205925712969,2755,"MCC RADIO, LLC",KXF956,1,"35,12,26",N,"101,50,19",W, ,AMARILLO, , , , , ,0,0, ,1125604
-108.551710827692489,39.080006082714583,2756,MESA STATE COLLEGE,KB55085,1,"39,4,48",N,"108,33,6",W, ,Grand Junction,MESA,CO,N, , ,0,0, ,1103671
-100.436908346542921,31.463605338915333,2757,"TOWNSQUARE MEDIA SAN ANGELO LICENSE, LLC",WPOX952,1,"31,27,49",N,"100,26,13",W, , ,TOM GREEN,TX, , , ,0,0, ,1145878
-105.581410436142676,41.283606583377143,2758,"TOWNSQUARE MEDIA LARAMIE LICENSE, LLC",KGZ979,1,"41,17,1",N,"105,34,53",W, ,LARAMIE,ALBANY,WY,N, , ,0,0, ,1108885
-104.556711466460982,48.775807539686234,2759,RADIO INTERNATIONAL KATQ BROADCAST ASSOCIATION,KPM436,2,"48,46,33",N,"104,33,24",W, , ,SHERIDAN,MT, , , ,0,0, ,1121869
-104.526709424700144,33.440605498245183,2760,NOALMARK BROADCASTING CORPORATION,KC62843,1,"33,26,26",N,"104,31,36",W, ,ROSWELL,CHAVES,NM, , , ,0,0, ,1105833
-97.890308057870513,36.399406337932184,2761,WILLIAMS BROADCASTING LLC,KB55087,1,"36,23,58",N,"97,53,25",W, , , ,OK, , , ,0,0, ,1103672
-103.651109232405133,33.555305559903729,2762,EASTERN NEW MEXICO UNIVERSITY,KXF964,1,"33,33,19",N,"103,39,4",W,1/2 MI NE,RAGLAND,QUAY,NM,N, , ,0,0, ,1125611
-105.59311044239297,41.311906586220005,2763,"TOWNSQUARE MEDIA LARAMIE LICENSE, LLC",KGZ980,1,"41,18,43",N,"105,35,35",W, ,LARAMIE,ALBANY,WY,N, , ,0,0, ,1108886
-100.436908346542921,31.463605338915333,2764,"TOWNSQUARE MEDIA SAN ANGELO LICENSE, LLC",WPOX953,1,"31,27,49",N,"100,26,13",W, , ,TOM GREEN,TX, , , ,0,0, ,1145879
-105.966709922924565,35.701405775955827,2765,"LA VOZ BROADCASTING CO., INC.",KPM437,1,"35,42,5",N,"105,58,0",W,NW WITHIN CITY LIMITS BETWEEN ARROYO DE LAS TRAMPAS BUCKMAN RD & EXIST,SANTA FE,SANTA FE,NM,N, , ,0,0, ,1121870
-101.866408816513626,33.550805645564139,2766,WILKS LICENSE COMPANY-LUBBOCK LLC,KCA418,1,"33,33,3",N,"101,51,59",W, ,LUBBOCK,LUBBOCK,TX, , , ,17,17, ,1106032
-106.908310406000382,38.522806121405431,2767,JOHN HARVEY REES,KPM460,1,"38,31,22",N,"106,54,30",W,TENDERFOOT MOUNTAIN,GUNNISON,GUNNISON,CO,N, , ,0,0, ,1121891
-100.436908346542921,31.463605338915333,2768,"TOWNSQUARE MEDIA SAN ANGELO LICENSE, LLC",WPOX954,1,"31,27,49",N,"100,26,13",W, , ,TOM GREEN,TX, , , ,0,0, ,1145880
-104.942510210977446,40.680306550207199,2769,"CITICASTERS LICENSES, INC.",KIW232,1,"40,40,49",N,"104,56,33",W,46870 WELD COUNTY ROAD 13,FT COLLINS,WELD,CO,N, ,N/A,6,6, ,1109789
-103.35110920782364,34.174205676650722,2770,EASTERN NEW MEXICO UNIVERSITY,KXF965,1,"34,10,27",N,"103,21,4",W,15TH LANE & SOUTH AVE O,PORTALES,ROOSEVELT,NM,N, , ,93,93, ,1125612
-98.550808034463159,33.872505859657721,2771,CUMULUS LICENSING LLC,KB55106,1,"33,52,21",N,"98,33,3",W,4302 Call Field Road,Wichita Falls,WICHITA,TX,N, , ,25.9,29.6,TOWER,1103684
-101.866408816513626,33.550805645564139,2772,WILKS LICENSE COMPANY-LUBBOCK LLC,KCA418,2,"33,33,3",N,"101,51,59",W,1314 50TH ST,LUBBOCK,LUBBOCK,TX,N, , ,0,0, ,1106032
-104.836409971243143,38.83360630318839,2773,"PIKES PEAK TELEVISION, INC.",KXF976,1,"38,50,1",N,"104,50,11",W,7 S SEVENTH ST,COLORADO SPRINGS, , ,N, , ,18,18, ,1125621
-98.264707710192624,29.2747050017345,2774,"COX RADIO, INC.",KPM469,1,"29,16,29",N,"98,15,53",W,4.3 MI ENE AT END OF ELMENDORF LA VERNIA RD,ELMENDORF,WILSON,TX,N, ,1206963,461.5,461.5,TOWER,1121900
-102.367208826326234,31.850005327883647,2775,"TOWNSQUARE MEDIA ODESSA-MIDLAND LICENSE, LLC",KB55322,1,"31,51,0",N,"102,22,2",W, ,ODESSA,ECTOR,TX, , , ,0,0, ,1103745
-100.436908346542921,31.463605338915333,2776,"TOWNSQUARE MEDIA SAN ANGELO LICENSE, LLC",WPOX955,1,"31,27,49",N,"100,26,13",W, , ,TOM GREEN,TX, , , ,0,0, ,1145881
-110.716910677185979,32.415005039151318,2777,JOURNAL BROADCAST CORPORATION,KIW877,1,"32,24,54",N,"110,43,1",W, ,TUCSON,PIMA,AZ,N, , ,14,14, ,1109793
-97.759407630457758,30.273605216107907,2778,CAPSTAR TX LLC,KB55330,1,"30,16,25",N,"97,45,34",W, ,AUSTIN, ,TX, , , ,0,0, ,1103747
-105.260810150468046,39.562806375813636,2779,MULTIMEDIA HOLDINGS CORPORATION,KXZ905,1,"39,33,46",N,"105,15,39",W,0.5 MI N HWY 285 & JCT WITH,MORRISON,JEFFERSON,CO,N, , ,0,0, ,1125632
-98.609707925880059,31.899705494712855,2780,"CCR-STEPHENVILLE III, LLC",WPOX957,1,"31,53,59",N,"98,36,35",W, , ,COMANCHE,TX, , , ,0,0, ,1145882
-106.665310025137501,35.081905643230918,2781,"LIN OF NEW MEXICO, LLC",KIY688,1,"35,4,55",N,"106,39,55",W,1414 COAL AVE SW,ALBUQUERQUE,BERNALILLO,NM,N, , ,0,0, ,1109875
-98.404207755383595,29.518305045141737,2782,"SOUTH TEXAS BROADCASTING, INC.",KPM473,1,"29,31,6",N,"98,24,15",W,4444 Centergate Road,SAN ANTONIO,BEXAR,TX,N, , ,18,18,TOWER,1121904
-97.661408279568434,39.436106854347891,2783,KFRM INC,KCI870,1,"39,26,10",N,"97,39,41",W, ,SALINAS,SALINE,KS,N, , ,0,0, ,1106081
-105.944209704614138,32.903605342512606,2784,"BURT BROADCASTING, INC.",KB55527,1,"32,54,13",N,"105,56,39",W, , , ,NM, , , ,0,0, ,1103795
-104.985010106930872,39.73920641934086,2785,MULTIMEDIA HOLDINGS CORPORATION,KXZ907,1,"39,44,21",N,"104,59,6",W, ,DENVER,DENVER,CO,N, , ,0,0, ,1125634
-108.453111795373047,45.760006867423051,2786,"MINI ME MEDIA, LLC",WPPD865,1,"45,45,36",N,"108,27,11",W,4.7 KM SE OF POST OFC ON SACRIFICE CLIFF,BILLINGS,YELLOWSTONE,MT,N, ,1007673,153,153,TOWER,1145908
-108.537210827217848,39.108306087356077,2787,CUMULUS LICENSING LLC,KJ3473,2,"39,6,30",N,"108,32,14",W, , ,MESA,CO, , , ,0,0, ,1109979
-105.105610249113681,40.680306538516,2788,"CITICASTERS LICENSES, INC.",KPM476,1,"40,40,49",N,"105,6,20",W,46870 WELD COUNTY RD 13,FT COLLINS,WELD,CO,N, ,N/A,4,6,BTWR,1121907
-103.655810055289791,41.833606799014603,2789,WESTERN NEB BCG CO INC,KCR627,1,"41,50,1",N,"103,39,21",W, ,TERRYTOWN,SCOTTS BLUFF,NE,N, , ,0,0, ,1106090
-104.981910104267854,39.721406416872682,2790,MULTIMEDIA HOLDINGS CORPORATION,KXZ907,2,"39,43,17",N,"104,58,55",W,SPEER BLVD,DENVER,DENVER,CO,N, , ,36,36,B,1125634
-106.651110022309638,35.084405644305093,2791,UNIVISION RADIO LICENSE CORPORATION,WPPG973,1,"35,5,4",N,"106,39,4",W, , ,BERNALILLO,NM, , , ,0,0, ,1145931
-104.860609967575897,38.74640628931882,2792,"PIKES PEAK TELEVISION, INC.",KJB291,1,"38,44,47",N,"104,51,38",W, ,COLORADO SPRINGS,EL PASO,CO,N, , ,25.9,25.9, ,1110323
-98.11920863297199,41.548607151398983,2793,"MENDOTA BROADCASTING, INC.",KB55978,1,"41,32,55",N,"98,7,9",W, ,MENDOTA,LA SALLE,IL, , , ,0,0, ,1103946
-104.786709951902708,38.761706296108741,2794,PIKES PEAK COMMUNITY COLLEGE,KPM497,1,"38,45,42",N,"104,47,12",W,5675 S ACADEMY BLVD,COLORADO SPRINGS,EL PASO,CO,N, , ,0,0, ,1121928
-105.889210298816167,39.604406338181988,2795,"KWGN INC., DEBTOR-IN-POSSESSION",KDJ923,1,"39,36,16",N,"105,53,21",W,6160 S WABASH WAY,ENGLEWOOD,ARAPAHOE,CO,N, , ,16.2,16.2,BANT,1106506
-105.231910163123473,39.730606401364412,2796,"SCRIPPS MEDIA, INC.",KXZ942,2,"39,43,50",N,"105,13,55",W, ,DENVER,JEFFERSON,CO,N, , ,0,0, ,1125660
-109.677812648734744,48.550607019198665,2797,"NEW MEDIA BROADCASTERS, INC.",KJC214,1,"48,33,2",N,"109,40,40",W, ,HAVRE,HILL,MT,N, , ,0,0, ,1110340
-107.756910055554613,32.269405156922517,2798,LUNA COUNTY BROADCASTING CO.,KB96033,2,"32,16,10",N,"107,45,25",W, , ,LUNA,NM, , , ,0,0, ,1104085
-106.651110022309638,35.084405644305093,2799,"TEAM BROADCASTING, INC.",WPPG976,1,"35,5,4",N,"106,39,4",W, , ,BERNALILLO,NM, , , ,0,0, ,1145932
-105.236110164352567,39.732806401194523,2800,"KWGN INC., DEBTOR-IN-POSSESSION",KDJ923,2,"39,43,58",N,"105,14,10",W,1006 LOOKOUT MOUNTAIN ROAD,GOLDEN,JEFFERSON,CO,N, ,1044149,137.2,137.2,TOWER,1106506
-111.016710723121321,32.200004994434998,2801,"GOOD MUSIC, INC.",KPM541,1,"32,12,0",N,"111,1,0",W,2355 W. SAN JUAN TR.,TUCSON,PIMA,AZ,N, , ,6.1,6.1,MAST,1121971
-99.333308162041988,32.874705643850447,2802,"EAGLE COMMUNICATIONS, INC.",KB96238,1,"32,52,29",N,"99,20,0",W, ,HAYS,ELLIS,KS, , , ,0,0, ,1104116
-101.850008812057027,33.542205644674816,2803,WILKS LICENSE COMPANY-LUBBOCK LLC,WPPU508,1,"33,32,32",N,"101,51,0",W,33 BRIERCROFT OFC PARK,LUBBOCK,LUBBOCK,TX,N, ,N/A,15,15,TOWER,1145938
-105.231910163123473,39.730606401364412,2804,"SCRIPPS MEDIA, INC.",KXZ942,3,"39,43,50",N,"105,13,55",W,"LOOKOUT MOUNTAIN, 21119 CEDAR LAKE ROAD, JEFFERSON COUNTY",GOLDEN,JEFFERSON,CO,N, ,1058328,189.1,223.8,TOWER,1125660
-109.665612652701725,48.581407023115666,2805,"NEW MEDIA BROADCASTERS, INC.",KJC215,1,"48,34,53",N,"109,39,56",W, ,HAVRE,HILL,MT,N, , ,0,0, ,1110341
-106.273310813942899,42.849706726484257,2806,"TOWNSQUARE MEDIA CASPER LICENSE, LLC",KDU639,1,"42,50,59",N,"106,16,24",W, ,CASPER,NATRONA,WY,N, , ,0,0, ,1106534
-104.443609684439366,36.886106042859645,2807,"ENCHANTED AIR, INC.",KPM551,1,"36,53,10",N,"104,26,37",W,EAGLE TAIL MOUNTAIN 22.6 KM SE,RATON,COLFAX,NM,N, , ,0,0, ,1121980
-104.984210122199329,39.866906436582845,2808,WILKS LICENSE COMPANY-DENVER LLC,KB96246,1,"39,52,1",N,"104,59,3",W, , ,DENVER,CO, , , ,0,0, ,1104118
-101.844408813715745,33.587205653218334,2809,WILKS LICENSE COMPANY-LUBBOCK LLC,WPPU508,2,"33,35,14",N,"101,50,40",W, , ,LUBBOCK,TX, , , ,0,0, ,1145938
-106.289710011707655,35.896105786552873,2810,GILLIAN SUTTON,KJE350,1,"35,53,46",N,"106,17,23",W, ,LOS ALAMOS,LOS ALAMOS,NM,N, , ,0,0, ,1110364
-99.753008237839879,32.430005544720188,2811,"MISSION BROADCASTING, INC.",KYY221,1,"32,25,48",N,"99,45,11",W,4510 S 14TH ST,ABILENE, ,TX,N, , ,0,0, ,1125827
-106.325610825479203,42.849706721987673,2812,"TOWNSQUARE MEDIA CASPER LICENSE, LLC",KDU640,1,"42,50,59",N,"106,19,32",W, ,CASPER,NATRONA,WY,N, , ,0,0, ,1106535
-97.874708055232531,36.419706342373836,2813,"CHAMPLIN BROADCASTING, INC.",KB96341,1,"36,25,11",N,"97,52,29",W, , , ,OK, , , ,0,0, ,1104157
-104.443609684439366,36.886106042859645,2814,"ENCHANTED AIR, INC.",KPM555,1,"36,53,10",N,"104,26,37",W,EAGLE TAIL MOUNTAIN 22.6 KM SE,RATON,COLFAX,NM,N, , ,0,0, ,1121984
-106.325310017543245,35.873605780482407,2815,GILLIAN SUTTON,KJE351,1,"35,52,25",N,"106,19,31",W, ,LOS ALAMOS,LOS ALAMOS,NM,N, , ,0,0, ,1110365
-99.753008237839879,32.430005544720188,2816,"MISSION BROADCASTING, INC.",KYY221,2,"32,25,48",N,"99,45,11",W, ,ABILENE, ,TX, , , ,0,0, ,1125827
-110.996410701592595,31.926104955779099,2817,"KGVY, LLC",WPQE563,1,"31,55,34",N,"110,59,47",W, , ,PIMA,AZ, , , ,0,0, ,1145972
-101.287810506949313,48.233307780529685,2818,MAHALO BROADCASTING L.L.C.,KDW878,1,"48,14,0",N,"101,17,16",W, ,MINOT,WARD,ND,N, , ,0,0, ,1106551
-104.614709863969054,38.30560624143493,2819,CAPSTAR TX LLC,KB96343,1,"38,18,20",N,"104,36,53",W, , , ,CO, , , ,0,0, ,1104159
-106.665310025137501,35.081905643230918,2820,"KOB-TV, LLC",KJI341,1,"35,4,55",N,"106,39,55",W,1430 COAL AVENUE SW,ALBUQUERQUE,BERNALILLO,NM,N, , ,8,8, ,1110417
-105.038110132876284,39.851706430807205,2821,PILLAR OF FIRE,KYY237,1,"39,51,6",N,"105,2,17",W, ,WESTMINSTER, ,CO,N, , ,0,0, ,1125838
-110.836710688947093,32.23200500692559,2822,JOURNAL BROADCAST CORPORATION,KPM560,1,"32,13,55",N,"110,50,12",W,7280 EAST ROSEWOOD,TUCSON,PIMA,AZ,N, , ,15,15, ,1121989
-106.576910008090351,35.111405652848646,2823,"CLEAR CHANNEL BROADCASTING LICENSES, INC.",WQA907,1,"35,6,41",N,"106,34,37",W,2700 SAN PEDRO NE,ALBUQUERQUE,BERNALILLO,NM,N, , ,0,0, ,1145990
-101.241910491076283,48.212507782708087,2824,MAHALO BROADCASTING L.L.C.,KDW879,1,"48,12,45",N,"101,14,31",W, ,MINOT,WARD,ND,N, , ,0,0, ,1106552
-101.291410508388182,48.235607780474766,2825,"CC LICENSES, LLC",KB96734,1,"48,14,8",N,"101,17,29",W, ,MINOT, ,SD, , , ,0,0, ,1104210
-106.664710025347347,35.08170564390042,2826,"CLEAR CHANNEL BROADCASTING LICENSES, INC.",WQA907,2,"35,4,54",N,"106,39,53",W, , ,BERNALILLO,NM, , , ,0,0, ,1145990
-110.716910677185979,32.415005039151318,2827,JOURNAL BROADCAST CORPORATION,KYY259,1,"32,24,54",N,"110,43,1",W,MT BIGELOW  20.09 MI NE,TUCSON,PIMA,AZ,N, , ,14,14, ,1125854
-106.665310025137501,35.081905643230918,2828,"KOB-TV, LLC",KJI341,2,"35,4,55",N,"106,39,55",W,1430 COAL AVE S W,ALBUQUERQUE,BERNALILLO,NM,N, , ,0,0, ,1110417
-101.291410508388182,48.235607780474766,2829,"CC LICENSES, LLC",KB96738,1,"48,14,8",N,"101,17,29",W, ,MINOT, ,SD, , , ,0,0, ,1104212
-104.729210062094637,39.859706453490112,2830,MULTIMEDIA HOLDINGS CORPORATION,KPM619,1,"39,51,35",N,"104,43,45",W,22251 E 88TH AVE TOWER 3,DENVER,DENVER,CO,N, , ,0,0, ,1122046
-98.103307854773618,32.811405686223502,2831,"TEXOMA BROADCASTING, INC.",KDZ797,1,"32,48,41",N,"98,6,12",W, ,MINERAL WELLS,PALO PINTO,TX,N, , ,0,0, ,1106562
-102.179208778462339,31.794505326159936,2832,CUMULUS LICENSING LLC,WQA921,1,"31,47,40",N,"102,10,45",W,INTERS. 210W & FM 1788,ODESSA,MIDLAND,TX,N, , ,107,72, ,1146000
-111.006110721732398,32.213304996228658,2833,JOURNAL BROADCAST CORPORATION,KYY259,2,"32,12,48",N,"111,0,22",W, , ,PIMA,AZ, , , ,0,0, ,1125854
-104.802809973101716,38.918906317572571,2834,"RADIO LICENSE HOLDING CBC, LLC",KB96798,1,"38,55,8",N,"104,48,10",W, ,COLORADO SPRINGS,EL PASO,CO, , , ,0,0, ,1104250
-106.449709988724976,35.211705674577267,2835,"KOB-TV, LLC",KJI342,1,"35,12,42",N,"106,26,59",W, ,ALBUQUERQUE,BERNALILLO,NM,N, , ,0,0, ,1110418
-104.985010106930872,39.73920641934086,2836,MULTIMEDIA HOLDINGS CORPORATION,KPM619,2,"39,44,21",N,"104,59,6",W, , ,DENVER,CO, , , ,0,0, ,1122046
-99.594408189586261,32.276405522896582,2837,"TOWNSQUARE MEDIA ABILENE LICENSE, LLC",KEB661,1,"32,16,35",N,"99,35,40",W,15 MILES SE OF,ABILENE, ,TX,N, , ,0,0, ,1107048
-103.680610043318836,41.700806779509314,2838,NEBRASKA RURAL RADIO ASSOCIATION,WQA923,1,"41,42,3",N,"103,40,50",W,11 MI S OF SCOTTSBLUFF ON STATE,SCOTTSBLUFF,SCOTTS BLUFF,NE,N, , ,0,91.4, ,1146001
-104.780810231107225,41.138106623022288,2839,"SAGAMOREHILL BROADCASTING OF WYOMING/NORTHERN COLORADO, LLC",KYY274,1,"41,8,17",N,"104,46,51",W,2923 EAST LINCOLNWAY,CHEYENNE,LARAMIE,WY,N, , ,25,25, ,1125865
-100.685010106531152,46.958107684821876,2840,"CC LICENSES, LLC",KJI970,1,"46,57,29",N,"100,41,6",W, ,BALDWIN,BURLEIGH,ND,N, , ,0,0, ,1110425
-98.593307996067153,33.127005722436195,2841,"AFFILIATED MEDIA, INC. FCC TRUST",WQA947,1,"33,7,37",N,"98,35,36",W,US HWY 380 1 MI N,GRAHAM,YOUNG,TX,N, , ,0,0, ,1146018
-108.516411808757937,45.752506861502518,2842,"ELENBAAS MEDIA, INC",KYY296,1,"45,45,9",N,"108,30,59",W, ,BILLINGS,YELLOWSTONE,MT, , , ,0,0, ,1125881
-108.503911811480876,45.782506865399561,2843,"TOWNSQUARE MEDIA BILLINGS LICENSE, LLC",KPM621,2,"45,46,57",N,"108,30,14",W, , ,YELLOWSTONE,MT, , , ,0,0, ,1122048
-100.786710106486169,46.807007657777262,2844,"CITICASTERS LICENSES, INC.",KB96803,1,"46,48,25",N,"100,47,12",W, ,BISMARCK,BURLEIGH,ND, , , ,0,0, ,1104253
-110.975610717260736,32.242205002458945,2845,"KVOA COMMUNICATIONS, INC.",KEG917,1,"32,14,32",N,"110,58,32",W,209 W ELM ST,TUCSON,PIMA,AZ,N, , ,80,80, ,1107087
-104.493309986166878,39.67940644505142,2846,"CITICASTERS LICENSES, INC.",KJJ372,1,"39,40,46",N,"104,29,36",W,SQUAW MOUNTAIN,DENVER,DENVER,CO,N, , ,18,18, ,1110427
-98.593307996067153,33.127005722436195,2847,"AFFILIATED MEDIA, INC. FCC TRUST",WQA947,2,"33,7,37",N,"98,35,36",W, ,GRAHAM,YOUNG,TX, , , ,0,0, ,1146018
-99.027508254901988,35.293106087376081,2848,"WRIGHT BROADCASTING SYSTEMS, INC.",KB96828,1,"35,17,35",N,"99,1,39",W, ,CORDELL,WASHITA,OK, , , ,0,0, ,1104266
-105.165610143593199,39.695806400944718,2849,LINCOLN FINANCIAL MEDIA COMPANY OF COLORADO,KPM630,1,"39,41,45",N,"105,9,56",W,GREEN MOUNTAIN .8 KM W CITY LIMITS,LAKEWOOD,JEFFERSON,CO,N, , ,0,0, ,1122057
-103.56750958779719,37.987506261704645,2850,"CCR-LA JUNTA IV, LLC",KJK501,1,"37,59,15",N,"103,34,3",W, ,LA JUNTA,OTERO,CO, , , ,0,0, ,1110438
-106.514409758203726,31.795805137896824,2851,"NPG OF TEXAS, L.P.",KEG981,1,"31,47,45",N,"106,30,52",W,4140 RIO BRAVO,EL PASO,EL PASO,TX,N, , ,0,0, ,1107097
-101.866108818866849,33.580805651259816,2852,"RENAISSANCE BROADCASTING, INC.",KYY302,1,"33,34,51",N,"101,51,58",W, ,LUBBOCK,LUBBOCK,TX, , , ,0,0, ,1125885
-104.996110110692996,39.749206420040302,2853,"CITICASTERS LICENSES, INC.",KB96849,1,"39,44,57",N,"104,59,46",W, ,DENVER,DENVER,CO, , , ,0,0, ,1104284
-97.940507965370259,35.050806100321317,2854,"MOLLMAN COMMUNICATIONS, INC,",KYY307,2,"35,3,3",N,"97,56,26",W,627 Chickasha Ave,Chickasha,GRADY,OK,N, , ,32,32,TOWER,1125888
-103.56750958779719,37.987506261704645,2855,"CCR-LA JUNTA IV, LLC",KJK501,2,"37,59,15",N,"103,34,3",W,166 DALTON AVE,LAJUNTA,OTERO,CO,N, , ,0,0, ,1110438
-103.678310064957472,41.866906801307906,2856,"JOLI A. LOFSTEDT, CHAPTER 11 TRUSTEE, TRACY BROADCASTING",WQA973,2,"41,52,1",N,"103,40,42",W,2002 CHAR AVE,SCOTTSBLUFF,SCOTTS BLUFF,NE,N, , ,10,10, ,1146038
-106.480009750149804,31.788105138041715,2857,"NPG OF TEXAS, L.P.",KEG982,1,"31,47,17",N,"106,28,48",W,MT FRANKLIN,EL PASO,EL PASO,TX,N, , ,0,0, ,1107098
-97.880807649453416,30.045005166555249,2858,"ENTERCOM AUSTIN LICENSE, LLC",KB96871,1,"30,2,42",N,"97,52,51",W, ,BUDE, ,TX, , , ,0,0, ,1104304
-100.807510072831562,46.588107630163044,2859,"REITEN TELEVISION, INC.",KZH822,1,"46,35,17",N,"100,48,27",W,4 MI E 1 MI S ST ANTHONY,BISMARCK, , ,N, , ,0,0, ,1126040
-98.771908463005104,38.431706625560359,2860,"NVT WICHITA LICENSEE, LLC",KPM641,1,"38,25,54",N,"98,46,19",W,N HWY 281,GREAT BEND,BARTON,KS,N, , ,0,0, ,1122068
-109.050811707893956,44.51560668390141,2861,"LEGEND COMMUNICATIONS OF WYOMING, LLC",WQA992,1,"44,30,56",N,"109,3,3",W,2001 MTN VIEW RD,CODY,PARK,WY,N, , ,11,11, ,1146052
-103.722210440959032,44.373907119118314,2862,"GOLDRUSH BROADCASTING, INC.",KJL322,1,"44,22,26",N,"103,43,20",W, ,DEADWOOD,LAWRENCE,SD,N, , ,0,0, ,1110455
-100.768310104227908,46.825607662063973,2863,"REITEN TELEVISION, INC.",KZH822,2,"46,49,32",N,"100,46,6",W,1181 N 15TH ST,BISMARCK, , ,N, , ,0,0, ,1126040
-103.616911095170849,48.145007561249997,2864,"CCR-WILLISTON IV, LLC",KJL530,1,"48,8,42",N,"103,37,1",W, ,WILLISTON,WILLIAMS,ND,N, , ,0,0, ,1110459
-106.48110975141384,31.793305138621292,2865,"ENTRAVISION HOLDINGS, LLC",KB96896,1,"31,47,36",N,"106,28,52",W, ,EL PASO,EL PASO,TX, , , ,0,0, ,1104322
-100.333910375763196,48.852807934838374,2866,"PROGRAMMERS BROADCASTING, INC.",WQA993,1,"48,51,10",N,"100,20,2",W,50 FT W OF KBTO BROADCAST TWR 5 MI ENE,BOTTINEAU,BOTTINEAU,ND, , , ,0,0, ,1146053
-106.4467104286433,39.635306303543125,2867,"PUBLIC BROADCASTING OF COLORADO, INC.",KPM667,1,"39,38,7",N,"106,26,48",W,UPPER DOWD COMMUNICATIONS SITE 3.2 KM W,VAIL,EAGLE,CO,N, , ,0,0, ,1122093
-104.98531010547697,39.726106417777032,2868,"SCRIPPS MEDIA, INC.",KEG988,1,"39,43,34",N,"104,59,7",W, ,DENVER,DENVER,CO, , , ,0,0, ,1107104
-100.768310104227908,46.825607662063973,2869,"REITEN TELEVISION, INC.",KZH822,3,"46,49,32",N,"100,46,6",W, ,BISMARCK,BURLEIGH,ND, , , ,0,0, ,1126040
